Time,DisTankPress,HeadCylPress,CrankCylPress
0.5844,38.23618373,13.37347678,51.76781383
0.58445,38.2100429,13.36732839,51.657155
0.5845,38.26232457,13.38987248,51.5096099
0.58455,38.20350769,13.26485526,51.49731448
0.5846,38.25578936,13.42061441,51.47477286
0.58465,38.26885978,13.38987248,51.4768221
0.5847,38.28846541,13.42266388,51.43993583
0.58475,38.33421187,13.42881226,51.4112465
0.5848,38.26885978,13.52308754,51.46862515
0.58485,38.2819302,13.48004883,51.4112465
0.5849,38.28846541,13.53128539,51.36001556
0.58495,38.31460624,13.43086173,51.26984911
0.585,38.30807103,13.35503161,51.33952319
0.58505,38.36035271,13.46775205,51.43378811
0.5851,38.28846541,13.51693915,51.20837199
0.58515,38.28846541,13.54973055,51.10591011
0.5852,38.31460624,13.5907198,51.06082689
0.58525,38.36035271,13.69934131,51.06287613
0.5853,38.2819302,13.64400583,51.05467918
0.58535,38.37342313,13.57842303,50.97885739
0.5854,38.37342313,13.52718646,51.0505807
0.58545,38.32114145,13.51079076,50.86205085
0.5855,38.39956396,13.68089615,50.83131229
0.58555,38.34074708,13.689094,50.86614933
0.5856,38.41263438,13.78131981,50.92147874
0.58565,38.37342313,13.73623164,50.81081991
0.5857,38.43877522,13.68089615,50.80262296
0.58575,38.32114145,13.74647895,50.71655499
0.5858,38.47798647,13.37347678,50.673521
0.58585,38.39302875,13.65015421,50.70425956
0.5859,38.43877522,13.49439506,50.66532405
0.58595,38.44531043,13.46775205,50.53007438
0.586,38.46491605,13.61326389,50.46244954
0.58605,38.47798647,13.62556066,50.41326784
0.5861,38.46491605,13.6071155,50.40302165
0.58615,38.52373294,13.6399069,50.41531708
0.5862,38.45838084,13.60506604,50.30260901
0.58625,38.53680335,13.64400583,50.31695368
0.5863,38.57601461,13.68704454,50.34769224
0.58635,38.50412731,13.64810475,50.34769224
0.5864,38.51066252,13.65220368,50.30260901
0.58645,38.60215544,13.61121443,50.28211664
0.5865,38.53026814,13.56202733,50.16940858
0.58655,38.56294419,13.65835206,50.14276849
0.5866,38.53680335,13.54358216,50.23703341
0.58665,38.62829628,13.48209829,50.1161284
0.5867,38.58254982,13.58457141,50.05874975
0.58675,38.62176107,13.56612625,50.06284823
0.5868,38.66097233,13.58867034,50.07309441
0.58685,38.63483149,13.58252195,50.07309441
0.5869,38.62829628,13.62965959,50.03825738
0.58695,38.58908503,13.56817571,49.93169703
0.587,38.73285963,13.81616068,49.89481075
0.58705,38.68057795,13.4103671,49.81693973
0.5871,38.62176107,13.56612625,49.60996674
0.58715,38.66097233,13.63375851,49.54644038
0.5872,38.74593005,13.66040153,49.56488351
0.58725,38.68711316,13.5743241,49.52184953
0.5873,38.68057795,13.48414775,49.51160334
0.58735,38.71978921,13.60301658,49.46447088
0.5874,38.74593005,13.6071155,49.39274756
0.58745,38.68711316,13.53128539,49.33946739
0.5875,38.68711316,13.60096711,49.35791053
0.58755,38.73939484,13.5907198,49.29233493
0.5876,38.75246525,13.62761013,48.99724473
0.58765,38.81781735,13.63375851,48.99519549
0.5877,38.71978921,13.62146174,49.0177371
0.58775,38.72632442,13.5743241,49.06486956
0.5878,38.69364837,13.56202733,49.3128273
0.58785,38.79167651,13.59686819,48.97880159
0.5879,38.75246525,13.60916496,48.87838895
0.58795,38.67404275,13.53948324,48.86404429
0.588,38.73939484,13.54563163,48.90912751
0.58805,38.75246525,13.62146174,48.89683209
0.5881,38.70671879,13.76902304,48.77592708
0.58815,38.68711316,13.81616068,48.74109004
0.5882,38.73939484,13.79361659,48.70215453
0.58825,38.77207088,14.06209618,48.82920725
0.5883,38.71978921,13.78951766,48.76363165
0.58835,38.71978921,13.84690261,48.65912054
0.5884,38.77860609,13.84280369,48.6242835
0.58845,38.77860609,13.65015421,48.59969265
0.5885,38.77860609,13.58867034,48.45624603
0.58855,38.81128214,13.66040153,48.40501509
0.5886,38.77207088,13.69524239,48.22468219
0.58865,38.77860609,13.67474776,48.20214058
0.5887,38.73285963,13.6726983,48.26976541
0.58875,38.713254,13.63375851,48.15705735
0.5888,38.75246525,13.7710725,48.15295888
0.58885,38.75246525,13.689094,48.19599286
0.5889,38.81128214,13.72803379,48.1652543
0.58895,38.76553567,13.63170905,48.07098938
0.589,38.75246525,13.6071155,48.14066345
0.58905,38.75900046,13.63375851,47.93164123
0.5891,38.87009902,13.65425314,47.9193458
0.58915,38.87663423,13.66450045,47.90909961
0.5892,38.77860609,13.76902304,47.79229308
0.58925,38.84395818,13.75262734,47.69188044
0.5893,38.81128214,13.65015421,47.63040331
0.58935,38.80474693,13.6235112,47.5914678
0.5894,38.8570286,13.65220368,47.53203991
0.58945,38.84395818,13.75877573,47.52999068
0.5895,38.81781735,13.70958863,47.45211965
0.58955,38.83088776,13.81001229,47.38859329
0.5896,38.76553567,13.79361659,47.39269176
0.58965,38.74593005,13.83870476,47.4767105
0.5897,38.75900046,13.81821014,47.32506693
0.58975,38.75900046,13.85919939,47.31072226
0.5898,38.77207088,13.86329831,47.24104819
0.58985,38.74593005,13.90428756,47.10784775
0.5899,38.75246525,13.89404025,47.00538588
0.58995,38.80474693,13.91453488,46.91112095
0.59,38.70018358,13.87969401,46.93981028
0.59005,38.70018358,13.9514252,46.9684996
0.5901,38.713254,13.9350295,46.8701362
0.59015,38.67404275,13.82230906,46.89472705
0.5902,38.67404275,13.78131981,47.1160447
0.59025,38.67404275,13.71368755,46.87218544
0.5903,38.62829628,13.76082519,46.81685603
0.59035,38.77207088,13.76287465,46.73283729
0.5904,38.66750754,13.81206175,46.58324295
0.59045,38.73285963,13.82640799,46.57914448
0.5905,38.66097233,13.85714993,46.49102726
0.59055,38.64790191,13.76902304,46.47873184
0.5906,38.68057795,13.92683165,46.3947131
0.59065,38.68057795,13.81616068,46.34348216
0.5907,38.62829628,13.89199079,46.27790656
0.59075,38.62829628,13.66859938,46.25536495
0.5908,38.60215544,13.89199079,46.17339545
0.59085,38.59562024,13.84075423,46.16929698
0.5909,38.54333856,13.89813918,46.05249044
0.59095,38.55640898,13.8858424,45.95002856
0.591,38.58254982,13.91453488,45.91519153
0.59105,38.55640898,13.91658434,45.85986211
0.5911,38.45838084,13.8858424,45.83936974
0.59115,38.54987377,13.90018864,45.80658194
0.5912,38.54333856,13.8858424,45.80658194
0.59125,38.49105689,13.9350295,45.7061693
0.5913,38.46491605,14.0334037,45.62624904
0.59135,38.46491605,14.16251984,45.5750181
0.5914,38.52373294,14.01085961,45.64264294
0.59145,38.46491605,13.88994133,45.45821156
0.5915,38.46491605,13.94527681,45.36599588
0.59155,38.45838084,14.0006123,45.28197714
0.5916,38.47798647,13.99446391,45.22050001
0.59165,38.39302875,13.93093058,45.28812485
0.5917,38.43877522,13.92068326,45.3782913
0.59175,38.45184564,13.98011768,45.20820459
0.5918,38.36035271,13.99856284,45.0504133
0.59185,38.51719773,14.02520585,44.93975448
0.5919,38.40609917,14.00471123,44.92950829
0.59195,38.37342313,14.18916285,44.9520499
0.592,38.41263438,13.80181444,44.87417888
0.59205,38.40609917,13.98831553,44.771717
0.5921,38.30153583,13.92683165,44.73073225
0.59215,38.37995834,13.93093058,44.71843683
0.5922,38.32114145,13.89199079,44.74302768
0.59225,38.34074708,13.9022381,44.5422024
0.5923,38.24925415,14.04774994,44.44793748
0.59235,38.26885978,13.98626606,44.47252833
0.5924,38.23618373,13.95552413,44.51351308
0.59245,38.26232457,13.95757359,44.52171003
0.5925,38.22311332,13.91658434,44.30244161
0.59255,38.21657811,13.92478219,44.14260109
0.5926,38.17083164,14.00676069,44.24301373
0.59265,38.16429643,14.04365101,44.09751786
0.5927,38.16429643,14.06824456,44.16719194
0.59275,38.16429643,14.00676069,44.12620719
0.5928,38.07280351,14.05594779,44.0503854
0.59285,38.15122602,14.21170694,43.98685904
0.5929,38.15122602,14.08873919,43.89669259
0.59295,38.1381556,14.05184886,43.80037843
0.593,38.15122602,14.1317779,43.63439019
0.59305,38.09894434,14.12767898,43.68562113
0.5931,38.02052183,13.99036499,43.74709825
0.59315,38.15122602,13.93298004,43.69381808
0.5932,38.09240913,14.20145963,43.73685206
0.59325,38.0662683,13.91453488,43.44586034
0.5933,38.02705704,14.01495854,43.29011829
0.59335,38.08587392,14.01905746,43.23888735
0.5934,38.04666267,13.93912843,43.21019803
0.59345,38.02052183,13.94322735,43.17331175
0.5935,38.08587392,13.88994133,43.19995184
0.59355,38.02705704,14.00881015,43.12822853
0.5936,38.02052183,13.99856284,43.05445598
0.59365,38.0009162,14.03750263,42.93150173
0.5937,38.04012746,14.05594779,42.8700246
0.59375,38.03359225,14.15432199,42.86592613
0.5938,38.02052183,14.20350909,42.99092961
0.59385,38.0009162,14.20145963,42.7552673
0.5939,38.05319788,14.22605318,42.74092264
0.59395,37.994381,14.21785533,42.73272569
0.594,38.00745141,14.06414564,42.48476795
0.59405,37.97477537,14.10308543,42.44173396
0.5941,37.98784579,14.14612414,42.42124159
0.59415,37.94863453,14.17071769,42.38025684
0.5942,37.94209932,14.21580586,42.43558625
0.59425,37.9290289,14.34082308,42.37615836
0.5943,37.91595849,14.40230695,42.31468124
0.59435,37.93556411,14.34287254,42.18762851
0.5944,37.89635286,14.42075211,42.17533309
0.59445,37.9290289,14.20555855,42.10565901
0.5945,37.95516974,14.3121306,42.04623113
0.59455,37.9290289,14.25474565,41.93967078
0.5946,37.96170495,14.17481661,41.94991696
0.59465,37.95516974,14.27524028,41.89663679
0.5947,37.9290289,14.4105048,41.68761456
0.59475,37.96824016,14.43714781,41.656876
0.5948,37.89635286,14.40025749,41.66712219
0.59485,37.94209932,14.27319081,41.72859931
0.5949,37.88981765,14.3285263,41.66097448
0.59495,37.90288807,14.28138866,41.55236489
0.595,37.87021202,14.16866823,41.49703548
0.59505,37.90288807,14.14202521,41.26547164
0.5951,37.94209932,14.23220156,41.28801325
0.59515,37.9290289,14.28138866,41.11792654
0.5952,37.97477537,14.27524028,41.09333569
0.59525,37.93556411,14.26089404,40.9847261
0.5953,37.9224937,14.30803168,40.87816575
0.59535,37.96824016,14.3121306,40.97652915
0.5954,37.90942328,14.28138866,40.93759364
0.59545,37.96824016,14.30803168,40.90685508
0.5955,38.02052183,14.43509835,40.97447991
0.59555,37.97477537,14.3941091,40.82693481
0.5956,38.02052183,14.3941091,40.69373438
0.59565,38.02705704,14.53552201,40.50520453
0.5957,38.01398662,14.27728974,40.37405333
0.59575,38.00745141,14.41870265,40.4765152
0.5958,38.02705704,14.35107039,40.509303
0.59585,37.95516974,14.44534566,40.45807206
0.5959,38.0009162,14.48223599,40.37200409
0.59595,38.02052183,14.5416704,40.21216356
0.596,38.09240913,14.40230695,40.23675441
0.59605,38.07280351,14.31622953,40.36585638
0.5961,38.07933871,14.31622953,40.17937576
0.59615,38.09894434,14.46788975,40.02978143
0.5962,38.04666267,14.45149405,40.03183066
0.59625,38.09240913,14.52937363,39.84739929
0.5963,38.11854997,14.54781879,39.853547
0.59635,38.09240913,14.57036288,39.71624809
0.5964,38.11854997,14.45559298,39.7715775
0.59645,38.20350769,14.3777134,39.76133131
0.5965,38.11201476,14.4596919,39.79206988
0.59655,38.1381556,14.50682954,39.71010038
0.5966,38.2100429,14.44534566,39.61583545
0.59665,38.19043727,14.42075211,39.47853654
0.5967,38.17736685,14.35516931,39.37607466
0.59675,38.29500062,14.46174136,39.23467728
0.5968,38.17736685,14.53347255,39.1322154
0.59685,38.20350769,14.53962094,39.09327989
0.5969,38.26885978,14.8695844,39.03180276
0.59695,38.22964853,14.4269005,39.10352608
0.597,38.17736685,14.5416704,39.06868904
0.59705,38.20350769,14.46993921,39.05844285
0.5971,38.2100429,14.53142309,39.01131039
0.59715,38.28846541,14.50273061,38.99696573
0.5972,38.23618373,14.4760876,38.85761758
0.59725,38.31460624,14.49453276,38.7715496
0.5973,38.20350769,14.62569836,38.61580755
0.59735,38.21657811,14.71382525,38.59736441
0.5974,38.28846541,14.65029191,38.66498925
0.59745,38.26885978,14.66873708,38.47031169
0.5975,38.26885978,14.65234138,38.55228119
0.59755,38.26232457,14.63799514,38.53588729
0.5976,38.26885978,14.52322524,38.52359186
0.59765,38.25578936,14.51912631,38.35145591
0.5977,38.39956396,14.53962094,38.23464938
0.59775,38.38649354,14.58675858,38.17931996
0.5978,38.31460624,14.58265965,38.12808903
0.59785,38.40609917,14.4596919,38.13013826
0.5979,38.37995834,14.40230695,38.00308554
0.59795,38.46491605,14.47403814,37.80226026
0.598,38.43224001,14.61954998,37.76742323
0.59805,38.4257048,14.6236489,37.78176789
0.5981,38.38649354,14.58265965,37.72029076
0.59815,38.45184564,14.86138655,37.69774915
0.5982,38.47798647,14.64619299,37.61987813
0.59825,38.41263438,14.6400446,37.47438226
0.5983,38.49105689,14.59290696,37.43544675
0.59835,38.45838084,14.71792418,37.46823455
0.5984,38.43877522,14.66873708,37.42520056
0.59845,38.44531043,14.69128116,37.3452803
0.5985,38.49105689,14.672836,37.31454174
0.59855,38.53680335,14.67898439,37.3288864
0.5986,38.49105689,14.672836,37.29404936
0.59865,38.54333856,14.65848976,37.08502714
0.5987,38.53680335,14.60315428,37.03174696
0.59875,38.53026814,14.65439084,36.79813389
0.5988,38.5694794,14.69742955,36.81862626
0.59885,38.50412731,14.77530913,36.79813389
0.5989,38.65443712,14.75276504,36.74280448
0.59895,38.5694794,14.74046826,36.71001668
0.599,38.58908503,14.82654569,36.68747506
0.59905,38.58254982,14.91057365,36.5583731
0.5991,38.63483149,14.84294139,36.60550556
0.59915,38.62176107,14.76506181,36.60345633
0.5992,38.57601461,14.63799514,36.65878574
0.59925,38.62176107,14.79580375,36.55427463
0.5993,38.58254982,14.87163386,36.34115393
0.59935,38.60215544,14.91672204,36.14647636
0.5994,38.57601461,14.76301235,36.10549161
0.59945,38.66097233,14.95976075,36.04606373
0.5995,38.58908503,14.93926613,36.00302974
0.59955,38.60869065,14.95771129,35.90671558
0.5996,38.6413667,14.86548548,36.00712821
0.59965,38.65443712,14.83064461,36.01532516
0.5997,38.62176107,14.83884246,35.91081405
0.59975,38.61522586,14.80605106,35.87802625
0.5998,38.68057795,14.79990268,35.7878598
0.59985,38.57601461,14.7548145,35.66490555
0.5999,38.62829628,14.82654569,35.58908376
0.59995,38.58254982,14.96181021,35.51736045
0.6,38.60215544,14.91672204,35.49891731
0.60005,38.62829628,14.94336505,35.46408028
0.6001,38.58908503,14.97410699,35.44153866
0.60015,38.57601461,14.98845323,35.25505805
0.6002,38.60215544,15.02534355,35.18538398
0.60025,38.60215544,14.9843543,35.19153169
0.6003,38.65443712,14.89827688,35.1976794
0.60035,38.60215544,14.84908978,35.15259618
0.6004,38.58254982,14.91467258,35.21612254
0.60045,38.56294419,15.02124463,35.14030075
0.6005,38.67404275,15.06838226,35.11161143
0.60055,38.69364837,15.03149194,34.94767243
0.6006,38.64790191,15.03764033,34.80217656
0.60065,38.58908503,14.75071558,34.71405935
0.6007,38.62176107,15.00484893,34.80217656
0.60075,38.6413667,14.94746398,34.72020706
0.6008,38.68057795,15.00279946,34.66692689
0.60085,38.62829628,15.03149194,34.70791164
0.6009,38.63483149,15.02944248,34.57880968
0.60095,38.713254,15.09297581,34.35954126
0.601,38.65443712,15.11756936,34.1976515
0.60105,38.68057795,15.06428334,34.16691294
0.6011,38.62829628,15.00689839,34.20994693
0.60115,38.62176107,14.9679586,34.17715913
0.6012,38.6413667,15.07862958,34.115682
0.60125,38.69364837,15.07862958,34.13822361
0.6013,38.62176107,15.07248119,34.13617438
0.60135,38.67404275,15.05198656,34.01526936
0.6014,38.59562024,15.14011345,33.88411816
0.60145,38.62829628,15.11347044,33.78985324
0.6015,38.64790191,15.10322313,33.70788374
0.60155,38.60869065,15.14216291,33.66075128
0.6016,38.61522586,15.1974984,33.58697873
0.60165,38.62829628,15.2302898,33.50295999
0.6017,38.5694794,15.09707474,33.33697175
0.60175,38.54333856,15.1155199,33.41689201
0.6018,38.53680335,15.10322313,33.459926
0.60185,38.60215544,15.35325755,33.36975955
0.6019,38.57601461,15.0663328,33.34311946
0.60195,38.58908503,15.16675646,33.22016521
0.602,38.63483149,15.16265754,33.13819571
0.60205,38.57601461,15.28357583,33.01319223
0.6021,38.58908503,15.40449411,32.93122273
0.60215,38.4975921,15.26718013,32.86564713
0.6022,38.51066252,15.25283389,32.84720399
0.60225,38.54333856,15.32046615,32.7713822
0.6023,38.51066252,15.29792206,32.70990508
0.60235,38.47145126,15.27332851,32.74269288
0.6024,38.46491605,15.22004249,32.76933296
0.60245,38.47798647,15.31021884,32.64432948
0.6025,38.49105689,15.27332851,32.56850769
0.60255,38.41916959,15.13601453,32.5910493
0.6026,38.50412731,15.19954786,32.48243971
0.60265,38.45838084,15.27127905,32.36563318
0.6027,38.45184564,15.18725109,32.28981139
0.60275,38.45838084,15.17495431,32.25702359
0.6028,38.43877522,15.26103174,32.21603884
0.60285,38.51066252,15.25898228,32.19964494
0.6029,38.45184564,15.35940594,32.13816781
0.60295,38.46491605,15.20979518,32.17300485
0.603,38.45838084,15.22209195,32.07873993
0.60305,38.47145126,15.22824034,31.984475
0.6031,38.44531043,15.65247908,31.93119483
0.60315,38.37342313,15.38399949,31.84922533
0.6032,38.44531043,15.44753283,31.76110811
0.60325,38.46491605,15.44138444,31.67094166
0.6033,38.4257048,15.50286831,31.60331683
0.60335,38.40609917,15.5418081,31.52134733
0.6034,38.41916959,15.50696724,31.58282445
0.60345,38.37995834,15.56230273,31.48855953
0.6035,38.44531043,15.56025326,31.42093469
0.60355,38.34728229,15.5418081,31.23650331
0.6036,38.4257048,15.55205541,31.20781399
0.60365,38.38649354,15.6401823,31.31027586
0.6037,38.36035271,15.61353929,31.16068153
0.60375,38.37342313,15.57255004,31.10740135
0.6038,38.43877522,15.5254124,31.15863229
0.60385,38.43224001,15.60124251,31.22010941
0.6039,38.33421187,15.69346833,31.14428763
0.60395,38.36035271,15.7057651,31.14633686
0.604,38.30153583,15.6893694,31.02543185
0.60405,38.30807103,15.61763821,30.9516593
0.6041,38.34728229,15.64223176,30.74673555
0.60415,38.22311332,15.64428123,30.66271681
0.6042,38.22964853,15.59714359,30.59304274
0.60425,38.24925415,15.58689628,30.65247063
0.6043,38.21657811,15.51926401,30.61558435
0.60435,38.18390206,15.53156079,30.5582057
0.6044,38.18390206,15.71191349,30.57255036
0.60445,38.19043727,15.69346833,30.64222444
0.6045,38.22964853,15.68731994,30.47213773
0.60455,38.19697248,15.70986403,30.28975559
0.6046,38.2819302,15.61353929,30.30614949
0.60465,38.2819302,15.62993499,30.18934295
0.6047,38.12508518,15.60944036,30.22622923
0.60475,38.17083164,15.73445758,30.08688108
0.6048,38.15776122,15.7385565,30.05204404
0.60485,38.11854997,15.66477585,29.96392683
0.6049,38.13162039,15.57255004,29.97212378
0.60495,38.11201476,15.62993499,29.99671463
0.605,38.09894434,15.66272639,29.92908979
0.60505,38.07933871,15.69141886,29.83892334
0.6051,38.13162039,15.68731994,29.86146495
0.60515,38.11201476,15.82258446,29.689329
0.6052,38.16429643,15.82463393,29.63604883
0.60525,38.08587392,15.79184253,29.62580264
0.6053,38.09894434,15.7877436,29.57252246
0.60535,38.11201476,15.8369307,29.37169719
0.6054,38.02705704,15.77954575,29.40653423
0.60545,38.04666267,15.81438661,29.29792464
0.6055,38.02052183,15.76929844,29.1811181
0.60555,38.02052183,15.87791995,29.18931505
0.6056,38.04666267,15.52746186,29.2630876
0.60565,38.05319788,15.8041393,29.3122693
0.6057,38.03359225,15.72830919,29.11349326
0.60575,38.02705704,15.70986403,29.0499669
0.6058,37.97477537,15.70371564,28.97209588
0.60585,38.0009162,15.75290274,28.86758476
0.6059,38.00745141,15.73650704,28.91061875
0.60595,38.03359225,15.79594145,28.78561526
0.606,38.02705704,15.7877436,28.72823661
0.60605,37.97477537,15.83898016,28.65036559
0.6061,37.9290289,15.94760168,28.61143008
0.60615,37.97477537,15.99064039,28.53355905
0.6062,37.94863453,15.89431565,28.56019914
0.60625,37.9290289,15.9025135,28.54380524
0.6063,37.98784579,15.78979306,28.48232811
0.60635,37.95516974,15.92915651,28.42085099
0.6064,38.05973309,15.88816726,28.44954031
0.60645,37.94209932,16.0008877,28.42290023
0.6065,37.94209932,16.08081674,28.32658606
0.60655,37.94209932,16.09311351,28.20568105
0.6066,38.0009162,16.03162964,28.40240785
0.60665,37.96170495,16.06851996,28.52126363
0.6067,37.9290289,16.10541029,28.32453683
0.60675,37.95516974,16.04802534,28.10936689
0.6068,37.91595849,16.40873074,27.98231416
0.60685,37.98131058,16.06032211,27.84091678
0.6069,37.88328244,16.2140318,27.78968584
0.60695,37.89635286,16.1156576,27.886
0.607,37.85060639,16.09516298,27.8532122
0.60705,37.88328244,16.14230061,27.65238693
0.6071,37.9290289,16.26526836,27.60320523
0.60715,37.87674723,16.15459739,27.57041743
0.6072,37.90288807,16.08901459,27.60115599
0.60725,37.87674723,16.08696513,27.59295904
0.6073,37.89635286,16.04392641,27.48639869
0.60735,37.94209932,16.05622319,27.39623224
0.6074,37.91595849,16.01933286,27.40647843
0.60745,37.90942328,16.06237158,27.40852766
0.6075,37.8571416,16.09516298,27.24868714
0.60755,37.9290289,16.26936729,27.14007755
0.6076,37.98131058,16.19968556,27.12163441
0.60765,37.94209932,16.24887266,27.23844095
0.6077,37.96824016,16.23452643,27.20975163
0.60775,37.9290289,16.21198234,27.11343746
0.6078,37.96824016,16.15664685,27.05605881
0.60785,37.91595849,16.27346621,26.8859721
0.6079,37.93556411,16.33085116,26.74867319
0.60795,37.9224937,16.36979095,26.82449498
0.608,38.02052183,16.42922536,26.79580565
0.60805,38.03359225,16.70180388,26.74662395
0.6081,37.97477537,16.53784688,26.61547275
0.60815,37.994381,16.49070924,26.60522656
0.6082,38.00745141,16.46816515,26.53965096
0.60825,38.0009162,16.50300601,26.32448103
0.6083,37.94209932,16.52759956,26.32038255
0.60835,38.00745141,16.35954364,26.34292416
0.6084,38.02705704,16.36774149,26.28349628
0.60845,38.05319788,16.39848343,26.20972373
0.6085,38.01398662,16.44152214,26.27734856
0.60855,38.05319788,16.30215869,26.27529933
0.6086,38.09240913,16.39233504,26.24661
0.60865,38.05319788,16.49480816,26.1318527
0.6087,38.05319788,16.51530279,26.09086795
0.60875,38.04012746,16.57678666,26.10931109
0.6088,38.04012746,16.52759956,26.0990649
0.60885,38.07933871,16.60957806,25.90438734
0.6089,38.12508518,16.59523183,25.91258429
0.60895,38.09894434,16.54399526,25.83471326
0.609,38.12508518,16.58498451,25.78553156
0.60905,38.08587392,16.65876516,25.6728235
0.6091,38.17083164,16.6731114,25.60929714
0.60915,38.15122602,16.67925979,25.64413418
0.6092,38.15122602,16.74484259,25.59905095
0.60925,38.10547955,16.67516086,25.56831239
0.6093,38.17083164,16.43537375,25.56216468
0.60935,38.15122602,16.63827054,25.65233113
0.6094,38.2100429,16.63827054,25.58880476
0.60945,38.14469081,16.71410065,25.3121577
0.6095,38.1381556,16.66491355,25.28551761
0.60955,38.15776122,16.74894151,25.19944964
0.6096,38.16429643,16.73664474,25.17280955
0.60965,38.15776122,16.79198023,25.099037
0.6097,38.24271894,16.78583184,25.10313548
0.60975,38.16429643,16.7222985,25.099037
0.6098,38.21657811,16.80017808,25.00477208
0.60985,38.22964853,16.80632646,24.98837818
0.6099,38.26232457,16.804277,24.93099953
0.60995,38.20350769,16.69770495,25.10518471
0.61,38.29500062,16.72844689,24.97403351
0.61005,38.30153583,16.73459528,24.80804528
0.6101,38.32114145,16.80837593,24.61336771
0.61015,38.40609917,16.83092001,24.60107229
0.6102,38.26885978,16.83911786,24.5580383
0.61025,38.2819302,16.79198023,24.55393983
0.6103,38.29500062,16.88830496,24.56418601
0.61035,38.34074708,16.92929421,24.53549669
0.6104,38.36035271,16.91084905,24.50475813
0.61045,38.4257048,16.9190469,24.45147795
0.6105,38.44531043,16.91289851,24.64615551
0.61055,38.41263438,16.62187484,24.32032675
0.6106,38.39956396,16.94978884,24.17688013
0.61065,38.45838084,16.94159099,24.16663394
0.6107,38.45184564,17.01537164,24.23835725
0.61075,38.39302875,17.0993996,24.12564919
0.6108,38.39956396,16.99487701,24.07441825
0.61085,38.47145126,16.91289851,24.10310758
0.6109,38.47145126,17.0010254,24.11950148
0.61095,38.52373294,16.90060174,23.98630104
0.611,38.4975921,16.93954153,23.85514984
0.61105,38.55640898,16.88215658,23.9350701
0.6111,38.51719773,16.96003615,24.00884265
0.61115,38.45184564,17.06455874,23.87154374
0.6112,38.48452168,17.13833939,23.7547372
0.61125,38.4975921,17.11989423,23.78342653
0.6113,38.48452168,17.18547703,23.69530931
0.61135,38.50412731,17.20392219,23.55596116
0.6114,38.4975921,17.08505336,23.62153676
0.61145,38.47145126,17.06455874,23.70350626
0.6115,38.53026814,17.16908133,23.59489668
0.61155,38.48452168,17.19572434,23.45759776
0.6116,38.49105689,17.1485867,23.46579471
0.61165,38.54987377,17.15268563,23.46169624
0.6117,38.54987377,17.17318025,23.33669275
0.61175,38.52373294,17.5256878,23.30390495
0.6118,38.57601461,17.06865766,23.20554155
0.61185,38.52373294,17.30024693,23.17685223
0.6119,38.51066252,17.38632435,23.15840909
0.61195,38.60869065,17.296148,23.17685223
0.612,38.60215544,17.27360391,23.19529536
0.61205,38.58254982,17.33713725,23.09693196
0.6121,38.58908503,17.34123618,22.99651933
0.61215,38.54333856,17.3453351,22.88790974
0.6122,38.5694794,17.43756091,22.92274678
0.61225,38.61522586,17.35558241,22.84897423
0.6123,38.54333856,17.3453351,22.83258033
0.61235,38.59562024,17.2797523,22.7711032
0.6124,38.60869065,17.31459316,22.68708446
0.61245,38.51066252,17.46625339,22.65429666
0.6125,38.59562024,17.54003404,22.6235581
0.61255,38.61522586,17.39862113,22.64405048
0.6126,38.56294419,17.42116521,22.61126268
0.61265,38.57601461,17.63840824,22.53953936
0.6127,38.6413667,17.63635878,22.5579825
0.61275,38.62176107,17.60561684,22.53749013
0.6128,38.59562024,17.56667705,22.52724394
0.61285,38.60215544,17.58922114,22.39199426
0.6129,38.51719773,17.62816093,22.30387705
0.61295,38.58908503,17.59536953,22.20756289
0.613,38.53680335,17.8044147,22.1809228
0.61305,38.59562024,17.60971576,22.24444916
0.6131,38.66097233,17.74088136,22.32232019
0.61315,38.52373294,17.72858459,22.25059688
0.6132,38.60215544,17.77572223,22.10919949
0.61325,38.61522586,17.74907921,22.08870711
0.6133,38.59562024,17.8372061,22.13379034
0.61335,38.60215544,17.85770073,22.03132846
0.6134,38.58254982,17.93353084,21.984196
0.61345,38.5694794,17.79826631,21.92886659
0.6135,38.51719773,17.74498029,21.82435548
0.61355,38.55640898,17.81056309,21.71984436
0.6136,38.59562024,17.79416739,21.78132149
0.61365,38.60215544,17.73678244,21.80591234
0.6137,38.59562024,17.70399104,21.8038631
0.61375,38.54987377,17.80236524,21.73623826
0.6138,38.45838084,17.9683717,21.69525351
0.61385,38.45184564,17.96017385,21.61533325
0.6139,38.46491605,17.99501471,21.57229926
0.61395,38.50412731,17.94787708,21.46778815
0.614,38.51066252,17.89868998,21.40631103
0.61405,38.45838084,17.91713514,21.39606484
0.6141,38.36688792,17.97861901,21.37352323
0.61415,38.46491605,17.98886633,21.37147399
0.6142,38.51066252,17.951976,21.3612278
0.61425,38.37342313,17.7388319,21.32434153
0.6143,38.39956396,18.0175588,21.28950449
0.61435,38.38649354,17.98681686,21.24851974
0.6144,38.39956396,17.9683717,21.164501
0.61445,38.36688792,17.97861901,21.21573194
0.6145,38.49105689,17.97656955,21.15220558
0.61455,38.41916959,17.88844266,21.03744828
0.6146,38.33421187,17.87204696,21.08662998
0.61465,38.36688792,18.00321256,21.03949751
0.6147,38.36035271,18.02165773,20.95752801
0.61475,38.32767666,18.07494375,20.92064174
0.6148,38.34074708,18.07084483,20.87760775
0.61485,38.41916959,18.02575665,20.75875198
